    0.69050E+00    0.57490E+03
    0.70445E+00    0.56417E+03
    0.71868E+00    0.55365E+03
    0.73320E+00    0.54332E+03
    0.74801E+00    0.53317E+03
    0.76312E+00    0.52321E+03
    0.77854E+00    0.51341E+03
    0.79426E+00    0.50379E+03
    0.81031E+00    0.49433E+03
    0.82668E+00    0.48502E+03
    0.84338E+00    0.47586E+03
    0.86041E+00    0.46684E+03
    0.87780E+00    0.45796E+03
    0.89553E+00    0.44922E+03
    0.91362E+00    0.44061E+03
    0.93208E+00    0.43212E+03
    0.95091E+00    0.42375E+03
    0.97011E+00    0.41550E+03
    0.98971E+00    0.40737E+03
    0.10097E+01    0.39934E+03
    0.10301E+01    0.39143E+03
    0.10509E+01    0.38361E+03
    0.10721E+01    0.37590E+03
    0.10938E+01    0.36829E+03
    0.11159E+01    0.36078E+03
    0.11384E+01    0.35336E+03
    0.11614E+01    0.34603E+03
    0.11849E+01    0.33880E+03
    0.12088E+01    0.33166E+03
    0.12333E+01    0.32460E+03
    0.12582E+01    0.31764E+03
    0.12836E+01    0.31076E+03
    0.13095E+01    0.30396E+03
    0.13360E+01    0.29725E+03
    0.13630E+01    0.29063E+03
    0.13905E+01    0.28409E+03
    0.14186E+01    0.27763E+03
    0.14472E+01    0.27125E+03
    0.14765E+01    0.26496E+03
    0.15063E+01    0.25875E+03
    0.15367E+01    0.25262E+03
    0.15678E+01    0.24658E+03
    0.15994E+01    0.24062E+03
    0.16318E+01    0.23474E+03
    0.16647E+01    0.22894E+03
    0.16984E+01    0.22322E+03
    0.17327E+01    0.21759E+03
    0.17677E+01    0.21205E+03
    0.18034E+01    0.20659E+03
    0.18398E+01    0.20121E+03
    0.18770E+01    0.19592E+03
    0.19149E+01    0.19071E+03
    0.19536E+01    0.18558E+03
    0.19930E+01    0.18055E+03
    0.20333E+01    0.17560E+03
    0.20744E+01    0.17073E+03
    0.21163E+01    0.16596E+03
    0.21590E+01    0.16127E+03
    0.22026E+01    0.15667E+03
    0.22471E+01    0.15216E+03
    0.22925E+01    0.14773E+03
    0.23388E+01    0.14340E+03
    0.23861E+01    0.13915E+03
    0.24343E+01    0.13499E+03
    0.24835E+01    0.13092E+03
    0.25336E+01    0.12693E+03
    0.25848E+01    0.12304E+03
    0.26370E+01    0.11923E+03
    0.26903E+01    0.11551E+03
    0.27447E+01    0.11187E+03
    0.28001E+01    0.10832E+03
    0.28567E+01    0.10486E+03
    0.29144E+01    0.10148E+03
    0.29733E+01    0.98185E+02
    0.30333E+01    0.94974E+02
    0.30946E+01    0.91845E+02
    0.31571E+01    0.88798E+02
    0.32209E+01    0.85831E+02
    0.32860E+01    0.82944E+02
    0.33523E+01    0.80135E+02
    0.34201E+01    0.77404E+02
    0.34892E+01    0.74750E+02
    0.35596E+01    0.72170E+02
    0.36316E+01    0.69664E+02
    0.37049E+01    0.67231E+02
    0.37798E+01    0.64869E+02
    0.38561E+01    0.62577E+02
    0.39340E+01    0.60354E+02
    0.40135E+01    0.58198E+02
    0.40946E+01    0.56108E+02
    0.41773E+01    0.54083E+02
    0.42617E+01    0.52121E+02
    0.43478E+01    0.50221E+02
    0.44356E+01    0.48381E+02
    0.45252E+01    0.46601E+02
    0.46166E+01    0.44878E+02
    0.47099E+01    0.43211E+02
    0.48050E+01    0.41599E+02
    0.49021E+01    0.40041E+02
    0.50011E+01    0.38535E+02
    0.51021E+01    0.37079E+02
    0.52052E+01    0.35673E+02
    0.53104E+01    0.34315E+02
    0.54176E+01    0.33004E+02
    0.55271E+01    0.31739E+02
    0.56387E+01    0.30517E+02
    0.57526E+01    0.29338E+02
    0.58689E+01    0.28201E+02
    0.59874E+01    0.27105E+02
    0.61084E+01    0.26047E+02
    0.62318E+01    0.25028E+02
    0.63577E+01    0.24045E+02
    0.64861E+01    0.23098E+02
    0.66171E+01    0.22186E+02
    0.67508E+01    0.21307E+02
    0.68872E+01    0.20461E+02
    0.70263E+01    0.19646E+02
    0.71682E+01    0.18862E+02
    0.73130E+01    0.18107E+02
    0.74608E+01    0.17380E+02
    0.76115E+01    0.16681E+02
    0.77653E+01    0.16009E+02
    0.79221E+01    0.15362E+02
    0.80822E+01    0.14740E+02
    0.82454E+01    0.14142E+02
    0.84120E+01    0.13566E+02
    0.85819E+01    0.13013E+02
    0.87553E+01    0.12481E+02
    0.89322E+01    0.11970E+02
    0.91126E+01    0.11479E+02
    0.92967E+01    0.11007E+02
    0.94845E+01    0.10553E+02
    0.96761E+01    0.10117E+02
    0.98716E+01    0.96986E+01
    0.10071E+02    0.92966E+01
    0.10274E+02    0.89108E+01
    0.10482E+02    0.85405E+01
    0.10694E+02    0.81853E+01
    0.10910E+02    0.78446E+01
    0.11130E+02    0.75180E+01
    0.11355E+02    0.72048E+01
